,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
222,"[639.4959938512166, 6029.461547224622, -7994.183182158814, 5.620844863409125, 1.6543637797043453, 2.4193656857909156, 9.636927137323703, 6.687962866138198, 0.36634698292924384, -11.710391050061451, 5.766205185523592, -12.438520045711918, -30373.753012360932, -117121.00803952491, -65439.17818653339]",0,0,
223,"[-9278.926040764687, 3677.261642378442, 158.10675843919125, 1.1374569708197426, 0.14865045674402913, 0.92882204198006, 6.64958308656114, -2.4629022704061576, -2.7150128619598153, -7.0966555464098695, -11.218711267066778, -6.274436346249772, -121667.22292631734, -116647.79278065471, -194126.36116698373]",0,0,
224,"[-5866.332089359962, 1973.1956201587673, 9444.280811339599, 3.6084593872476476, 0.1930614082574502, 5.288755626240942, 10.213117974561726, 6.081479263755282, 0.9743943059565261, 3.140664747270062, 5.628488393467482, -2.9055733498972867, 14758.243913145445, 143366.83177685877, -129703.31490508479]","[array([-96.36196,  32.92702, -98.31879]), array([ 96.36196, -32.92702,  98.31879])]","[array([203345.93496625, 742515.82932528, 516654.59349771]), array([203345.93496625, 742515.82932528, 516654.59349771])]",
225,"[4391.696712035129, 8504.651500118678, -2297.4179922486937, 4.2463492562796405, 1.8850321451064747, 5.860745117880088, -5.541579630061918, 8.337466999275343, 11.997331295027394, 11.849076704663709, 7.615440255590091, -12.187764774257177, 114754.58384311799, 10672.293978143192, -339104.72877714946]","[array([-139.53016,   23.74192, -124.89766]), array([139.53016, -23.74192, 124.89766])]","[array([1442102.07761582,  785400.31753042,  608239.13237657]), array([1442102.07761582,  785400.31753042,  608239.13237657])]",
226,"[-8392.668987033892, 7124.511595647182, 6785.095170293946, 5.081928110395967, 0.310925725068967, 3.822391286811307, 12.538333542065018, 4.767473417490674, -5.156240728997258, -2.9263902134140505, -10.055389066970365, -7.449768861096237, 77561.87795298887, 109229.07503647121, -328508.3963256122]",0,0,
227,"[1154.1234946508757, -8173.12102846326, -871.725104301966, 5.671498209179619, 3.634694162027593, 2.939230777790724, 8.438845397115426, 10.306722324514137, 3.6514470283399376, 3.57999346115475, -2.1398787586091537, -8.889936602302383, 65880.16568861148, -92849.57335529011, -338061.49430041027]","[array([-221.36493,   -4.17819, -260.81849]), array([221.36493,   4.17819, 260.81849])]","[array([ 663256.7022712 , 3854406.9527824 , 2296847.16085036]), array([ 663256.7022712 , 3854406.9527824 , 2296847.16085036])]",
228,"[567.2681803373162, -2683.029869495437, 8928.923780193385, 5.0820750694203465, 1.4138257275070203, 5.555584856642858, 8.064806721902336, -4.3209491064359815, 6.133077082883709, -10.73277904409072, 7.4959894542425225, -12.137263091993795, -22600.891015312474, 73074.24859594816, -240385.38560992517]","[array([-171.66435,  102.5229 , -164.50422]), array([ 171.66435, -102.5229 ,  164.50422])]","[array([2397862.98558846,  538797.758503  ,  175725.36171578]), array([2397862.98558846,  538797.758503  ,  175725.36171578])]",
229,"[4127.578703793513, -2965.8411025079577, 5337.966043998798, 3.8474171797971337, 5.06073140477071, 1.6685229808215332, 6.763006812517379, 9.166377485824366, -7.647272780157326, -7.240331270550795, -2.291046842433339, -3.1414104829504232, -149846.95396918693, 143040.85022780386, -194109.77263358491]",0,0,
230,"[-3342.3640311236522, -417.47558772897173, 7571.95758775976, 2.0378557835773377, 4.712721648664173, 4.032218036017026, 3.927676044410518, -7.216541571663477, -5.690448174961876, 4.674204215325382, -2.0074753008859254, 6.542346974674739, 85511.25363926575, -34822.73398589037, -200527.37847821356]","[array([-118.8333 ,   90.20328, -135.08853]), array([118.8333 , -90.20328, 135.08853])]","[array([1138640.99356103,  456086.22636969,   37439.17778944]), array([1138640.99356103,  456086.22636969,   37439.17778944])]",
231,"[-6379.975531058939, -5414.514065374503, 1127.04171807461, 4.866209819789489, 4.744895802018749, 2.706466238346244, 3.7338650957584, 7.658890807127882, -3.3900370535572693, -11.999851657029245, -4.558321345325201, -1.724202341390809, -59715.11697570674, -2695.0860617266444, -140515.40547792646]","[array([-348.30347, -285.77085, -289.66148]), array([-195.32987,  117.9305 , -201.76762]), array([ 195.32987, -117.9305 ,  201.76762])]","[array([8374626.45273332,  262578.85314142, 1415144.17359521]), array([2554823.93122413,   56267.119161  ,  423621.50923881]), array([2554823.93122413,   56267.119161  ,  423621.50923881])]",
232,"[620.28861644475, 8219.79722636635, -9420.855854101075, 4.983662490301679, 1.8636810309824223, 5.4843504645852, 6.8029158714307805, 10.486577013247569, -7.743884486330181, 9.098824512470838, 5.436120397775909, -10.535872685038601, 32011.354479377158, 108610.05236751976, -217468.52611635815]",0,0,
233,"[8125.8443227214775, 8130.827385538716, 7883.6595881373, 0.42511032566935236, 2.7740967028907173, 4.127303777903898, -3.30096506556683, 7.970224192226402, 2.538090964562368, -0.5874578206049197, 6.393614126123783, -2.540262596498417, -34393.37649997139, -15866.42704797184, -238825.47166901306]",0,0,
234,"[8128.959651894249, -7769.1080052997695, -9070.840271379446, 2.0486979827768006, 4.713904920691692, 5.128570483927866, 7.377367000354511, 11.48520190488162, -3.027400974595613, -11.643614706628025, 1.0328330119049696, -3.895705821898595, -108180.605411698, -27952.425595124572, -138126.5188873993]",0,0,
235,"[-7602.223406167077, -285.2344772836914, -30.310839327930807, 4.075862068503028, 2.5188135738970674, 0.36391738189707423, -10.091454296173698, -3.205847321625133, 12.18772240772699, -0.4874618782699418, 7.1446723276207, 1.485920294883778, 18242.202472218807, 28370.20476105617, -340586.22516555054]",0,0,
236,"[593.950909984811, -9216.134064674983, 2075.3906402670473, 3.433709382947336, 1.6966197439395951, 4.86216534090263, -2.4631220719894227, 11.318178843083043, -3.6363587361324807, 3.987796097441727, -9.341304495881582, -1.6606604672295937, -142249.83691349192, 19418.610644511442, -89102.74318961857]","[array([-147.30399,  -92.08077, -122.71693])]","[array([1208022.79980401,  224455.79625959,  321643.85224078])]",
237,"[-7790.562136235581, -4357.343273455767, 9992.289534361695, 4.317924761531267, 5.073682676949582, 2.761117509645668, 5.004488605255887, -3.7217842939848564, -4.669291681365306, -0.5806329462724591, -9.508329556504803, 7.74961083023231, -103856.52368154799, -15546.196564780112, -220541.52948796665]",0,0,
238,"[7118.2299427156795, -2764.633345236937, -465.0176133986497, 3.058969040635961, 3.5423496693947807, 0.5798892039186122, -11.798089030465833, 4.053757596614007, 6.441930979134831, -12.424692694946964, 7.973503285633125, 4.071059111739071, -128535.93223326502, 3176.1307556378597, -322248.8406892608]",0,0,
239,"[923.5929765746478, -5724.951057450012, 7120.48583602365, 2.916545102049362, 3.1235741911136246, 5.407389819683815, -8.628425380978143, -6.700493131121499, 4.144599430913376, -0.17304948816564725, -4.019599556704309, -10.358231907704411, 127568.62622608035, 122845.49536465824, -264373.16493136145]",0,0,
240,"[2159.557508847978, 6327.389065022777, 8452.670411867497, 2.377374547316187, 0.3308338640629328, 5.084381394753097, -4.1653984319695745, 10.033789764726045, 9.357581434355684, -4.080015674816078, -7.922952802838264, 5.2072672615338575, -43870.511085302045, -46186.04809335292, -250955.42485678886]",0,0,
241,"[-8180.069458305259, 2189.914644967166, -8504.508172118643, 3.7414197589332914, 0.3112921763319171, 1.6794480802468812, 7.049527115431225, 4.944901293115917, -5.452831152008807, -2.9664759121080344, 4.452220047442179, -1.8312832909647572, -34776.39077145746, -76810.0163861571, -398246.38371810276]",0,0,
242,"[-1184.0300888189686, 6865.541690384816, 7012.778220699773, 1.432161568001291, 3.510878131551051, 3.4634044831170194, -11.030491340258228, -0.6230585527638519, 7.6806177438454295, 8.781928766736552, -3.0711315008024993, 4.084834097970088, -19468.50668444851, 119445.12307071709, -85410.84786294657]","[array([ -23.86527,  142.23661, -142.97317]), array([  23.86527, -142.23661,  142.97317])]","[array([1117534.60280246,  411246.68053546,  257887.65056566]), array([1117534.60280246,  411246.68053546,  257887.65056566])]",
243,"[-2214.2560621851226, 3756.0644354349643, 170.58302487653418, 4.644109319950725, 4.7098167207183295, 0.9170245568830925, -9.975304008242954, -7.144988889485643, 0.06559020494820977, -11.069918698311307, -7.086618190692632, 3.0374533941562163, -31805.710041675688, -28051.583592638897, -24573.966483985074]",0,0,
244,"[7997.627230443333, -5531.6724351463645, 673.5867926926148, 1.1284080096376494, 4.822590137462552, 5.093272553507775, -2.1099498489954147, 11.004115744605311, 7.468069222856281, -11.75893208405679, -5.030309305118774, -6.2086119013206105, -68430.83607699034, -34866.28808302364, -149672.51317158563]",0,0,
245,"[-2302.840337041105, 8696.805686477343, 244.57995434872464, 2.1438765320522695, 1.980532735776, 3.745458186215735, -8.197179762494915, 2.6537897690790615, -1.2497709889513589, -6.446930196468588, -11.55989332781362, 6.009639993504738, 51274.01735821611, -116512.85844924946, -355786.2949478569]",0,0,
246,"[-2474.3562802034376, -3983.2723108820383, -5490.741679196322, 4.210144183832848, 4.570691377295607, 4.245094501258706, -9.532092071319358, 2.7916635321727075, 4.5612370256219315, -7.145502274055663, 2.813931478838363, -5.948162905445716, 54658.597568161145, 98332.88996943159, -342853.27947708545]",0,0,
247,"[-6248.762353484995, 1447.9100244745587, 9255.788233516261, 4.076244096036728, 1.9137487962596647, 0.5808489787460583, 11.893311376245318, 0.5503185080064608, -1.180789585977391, 0.4870726954207605, -9.828281898016971, -12.282919827733389, 63406.270222060615, 128308.03862219106, -92995.84152487811]",0,0,
248,"[-3712.8552964418213, -9913.521054203795, -1392.6976054520583, 3.2601247237344633, 4.461699844681694, 4.812262042411139, -5.099392386330299, 9.964070204082322, -1.5501710571440173, -3.574267003997086, 1.295818240760763, -11.275087433515592, 105346.26609803832, 71675.38336948564, -239286.78128142722]",0,0,
249,"[575.3892576205599, 174.04237971541806, 1279.4942716781716, 2.5188141494109595, 4.334896743144062, 5.7524621309395885, 10.68183856146814, -1.718289331626372, -7.268228950855519, -9.841269109194663, -10.775934559888787, -6.392684830517702, 25022.65640001546, -62809.80605924985, -298264.98856360104]",0,0,
250,"[8271.19042341546, -784.5809656749643, 3489.153481017649, 0.11597506486819681, 4.389257213708648, 5.08020893538205, 4.453351574929787, 10.384693866769357, 6.645952350369139, -8.525174193698026, -6.850323337662927, 0.7777577473528208, 3884.6895442789537, -82966.74823962718, -327645.4212472028]",0,0,
251,"[-9670.733574188984, 426.8376248934019, -9963.141661127625, 3.1032472005953657, 5.678522460731332, 2.6157088846463847, 3.724441890741687, -0.5733696240678334, -0.5326544409784688, -9.760236913217728, -5.00799665170105, 0.05811679017033988, 7944.614373859571, 131012.03278764832, -191189.34549871835]",0,0,
252,"[-4811.741499774069, -848.3016390344237, 4251.038934240312, 2.576379253775791, 0.9854430098693864, 1.2315576952339444, 9.285938737191426, 7.786581134852041, 8.420618301527028, 12.302288189366195, -12.52315827525834, 4.152987467392325, 135239.82161555154, -60950.444418535626, -53680.47314476629]",0,0,
253,"[-3616.331090870177, 8155.121220224235, -6429.844948765351, 2.5371391796772396, 5.724218566297793, 1.5808571619245597, -9.324534067664619, 7.720370461002284, -4.520374268236621, 9.118251060985727, -4.4654108588159644, -10.326949860675079, 146534.89636411768, 127666.47996160737, -313946.7770436687]",0,0,
254,"[7600.865086787489, 6024.86193224347, -2614.894924321873, 1.7750260672818914, 2.070721606564981, 2.5583176326367485, -0.40514306435644976, 7.880223347385664, -1.9358846301109311, 7.351301859157253, -7.051039694863374, -11.03143756322042, 114418.03766671778, 44259.4931527639, -284714.50873192796]",0,0,
255,"[-1632.1274870022244, -1085.9230175058492, 5794.769200312579, 0.6460895485484239, 2.9476303911835817, 5.211357397588445, -11.12775178080772, -1.122936977729065, -4.507030777697615, 10.238917908835145, -7.042344773372461, 0.9501035400962703, -85950.86042163544, 19458.613630411506, -49114.36578909593]",0,0,
256,"[524.8306522820094, 9451.455791481181, -1046.5085025973913, 5.941098383016215, 0.7995392957824394, 2.8323818782288828, -12.373879972190167, -6.858875091044624, -5.91439256329017, -2.3152763415767215, -9.1241237323157, 5.193803069571825, -148072.70893757138, -126413.92887431751, -251127.61101332546]",0,0,
257,"[5795.924863802948, -7819.7957843617205, -359.2178001565899, 2.0006213842088942, 4.3222310029011535, 3.881292974766513, 0.06407679713465697, 2.444685829185069, -7.849578645257647, 1.550371357727144, 4.319037231326387, 6.279082081339652, -120615.97725768175, 54648.769327907095, -66788.05891310441]","[array([-117.9324 ,  -59.47082,  -65.22668])]","[array([509716.88340062, 241512.32374453,  73707.03628458])]",
258,"[3127.8327568445366, 6557.6125045385925, -1070.2965547621188, 2.19863744051608, 3.719894477881657, 3.031869798990704, 4.245827175981471, 3.044562955145711, -0.2249080850651417, -3.774949008996316, -7.755311012972785, -11.290272667346887, 71457.58454207607, 7225.851511709945, -396945.3198451063]",0,0,
259,"[-7992.570145071661, 4779.99466898396, -7434.850885002665, 4.666831529702947, 3.581251220254949, 4.336361002406248, -2.2887790573182194, 9.601553088586009, -4.931222860598561, 6.588567021877857, 3.007056542644163, 2.484922364603939, -18313.831264308887, 66113.1501160035, -178067.9098136224]","[array([-109.92672,   13.03423, -112.87948]), array([109.92672, -13.03423, 112.87948])]","[array([928200.81200023, 315779.23384198, 433884.20010792]), array([928200.81200023, 315779.23384198, 433884.20010792])]",
260,"[-8596.523229943936, 3589.124538056829, 599.5221940131032, 3.668420487080375, 2.2220997780556484, 2.4554107494925153, -0.635966893228284, -2.2332477134406483, 10.96747564485251, -8.971843081483039, 7.481611796202735, -5.101317875971148, 41333.9826999651, 36574.7447447741, -354441.8824973776]",0,0,
261,"[-5527.566377227459, 6843.412987648564, -6559.455173979733, 3.694682778796122, 2.2579555672194855, 2.7072846495282374, -9.867359958434708, -6.14455264906976, 0.05121754347917573, -5.970364361845617, -0.6974780691167393, 4.49499341872929, 115658.3639289912, -2468.342363966134, -106128.00818358711]",0,0,
262,"[7860.843365707282, -5824.059024649495, -2295.5312754279093, 1.7007888776108868, 2.819959703598808, 3.243740143218685, -3.115249351943328, -4.018118890133399, 11.582128038628998, 4.225908839046891, -1.370868365655964, -11.29272615144299, -114006.28818943886, -84010.71762167213, -188043.2041713527]","[array([-188.64308, -301.76143, -298.96499])]","[array([4410465.1294556 ,  955258.49051884,  330497.47048648])]",
263,"[-7703.508370988179, 8947.21681517022, -1006.0165184445832, 1.1411826215197685, 4.991849622393505, 0.9900240413445521, -0.7311509919687325, 10.70892134343788, 8.183754840040738, 4.411799138900015, -1.9255634942602295, -4.0236292799751645, -11121.941442440759, -12623.674301462306, -185504.08043658745]","[array([-113.84362,   -8.1356 , -123.67844]), array([113.84362,   8.1356 , 123.67844])]","[array([253020.50152114, 339648.65425365, 370892.042543  ]), array([253020.50152114, 339648.65425365, 370892.042543  ])]",
264,"[3238.255966378303, 8544.016290513202, 9421.01966446131, 0.43578385163267874, 5.36060354066561, 1.2576658046942546, -2.754400252239394, 10.474390608998693, -1.3951124974449955, -10.850211043790063, -11.52825501225402, -2.99864545078327, -63127.57530199349, -121715.47689328194, -276360.34866246185]",0,0,
265,"[352.24490681395946, -5485.578321731732, 7715.549620387046, 0.46020410225525143, 0.8252302251445272, 4.507268740112025, 3.2785871508513136, 6.49796222757945, 8.722199024041522, 7.321246526164259, 4.743927572282107, -1.7100807571451995, 88124.87009829498, -1610.3385047620977, -110608.69183161337]","[array([-107.47586,   28.89822,  -54.22839]), array([107.47586, -28.89822,  54.22839])]","[array([105841.47162647, 415262.42550398, 255560.56642615]), array([105841.47162647, 415262.42550398, 255560.56642615])]",
266,"[8874.976636317446, -2821.320551910445, 7631.724902296857, 5.337597599305604, 0.8775387124362697, 5.065031983406576, -5.744939587391316, 11.334234312799293, -5.03715160267587, 10.995780472893731, -8.797150783559765, 4.760530055226063, 119302.54206621647, -108991.54443490651, -286695.16917194426]","[array([-122.14059,    5.0685 , -122.59675]), array([122.14059,  -5.0685 , 122.59675])]","[array([1238329.4301341 ,  606353.5176253 ,  214043.33576666]), array([1238329.4301341 ,  606353.5176253 ,  214043.33576666])]",
267,"[-6723.435654131309, 7940.161583994068, 7680.200704723971, 4.39147561120437, 1.0521847421464343, 5.613641689642039, 7.670557790558057, 3.149588841182041, -7.281341563326824, 1.6274486416065432, 1.714447000262977, -3.6168442378403665, -76488.8110936768, 140856.3096600807, -389132.8868128427]",0,0,
268,"[-9755.653640691926, -5514.452446262823, 2837.525318200782, 2.2654035856082886, 4.542372350733483, 2.4563438718252844, -9.889106380267176, -1.2193460967593976, -7.583364132087251, -3.50390026551767, -1.4575155296935876, -4.568568788087661, 14625.563722209743, -58357.24453717872, -58924.79633922281]",0,0,
269,"[-8103.251330245999, -7206.169043813997, 2203.753338153432, 5.643371163159795, 2.6253599991093526, 5.252776929093355, 9.521621026631149, 10.324519825605691, 1.9180648405177632, -11.042368919604952, -3.974384101088379, 3.2922236098083193, -83678.35122339553, -72516.08368190349, -42336.667595570034]","[array([-71.07101, -87.1595 , -48.20542])]","[array([443465.95986686, 167766.85271459, 307221.66865944])]",
270,"[-8326.917084032752, 2661.776072348417, 7086.987644529876, 0.6965914305182507, 1.2043091667882195, 3.6452276915272885, 9.56386909147804, 3.1086424206330676, 9.529875552558781, 0.32350781646977467, -5.744418474770788, -1.2517390248757092, 63890.13906365735, 77424.64774137377, -255003.3276299303]","[array([ -47.59273,  181.53934, -149.44844]), array([  47.59273, -181.53934,  149.44844])]","[array([ 130770.28003167, 1230563.5962572 ,  920331.22714725]), array([ 130770.28003167, 1230563.5962572 ,  920331.22714725])]",
271,"[-7121.1631057533305, -6317.994423218701, -9057.544773235677, 3.3293081856980655, 1.4588056444605642, 3.001646786286466, 6.300490734948074, 1.4653164452614202, 10.891065498503128, 0.5138067052719926, -6.444928278982906, 3.4876146836954867, -78326.64711319304, -41296.13921042571, -2548.183773611323]",0,0,
272,"[3579.8390908937017, 8242.99546601007, -996.395346684285, 1.8970014665967596, 3.016812206036209, 4.323351535948728, -9.48090461861087, 3.2938503009431876, 11.360186669464618, 11.08146152761774, -0.35216496056974833, 0.5977801197291743, -35003.47331670832, -143071.3340548561, -40523.06275407801]","[array([-36.46441, -94.59845, -78.1561 ])]","[array([159703.03304346, 468033.26516424, 321125.02053826])]",
273,"[-2744.982905114628, -7898.076744490992, -776.9774268862802, 5.433064940398853, 4.956387425770204, 1.3662251594194132, 5.384101999193263, 1.3158965154230522, -2.2376449056629895, -2.969353758786548, -8.080066354732983, -6.889905784727831, -120445.43665370072, 99179.7081002369, -126654.43610783631]",0,0,
274,"[2548.9588666247328, -4597.444817935919, -5989.665601250423, 3.1748359778772617, 0.9760517750779846, 4.080256951936868, -0.7715837007795301, 6.786152339103548, 10.198349593764242, -0.06598616388633438, -1.2279327318914017, 0.5691238730505876, -146538.6924089587, -30583.493432733783, -261755.45136769552]","[array([-147.05815, -180.45967,  -49.98617]), array([147.05815, 180.45967,  49.98617])]","[array([ 235772.96840998,  917585.70358045, 1008935.01787443]), array([ 235772.96840998,  917585.70358045, 1008935.01787443])]",
275,"[2066.3236808563524, 4028.5408733003133, 3515.752919371609, 0.33561248219435796, 0.5058673674713167, 1.5956358331279754, 8.475977278344494, 9.0632462189829, -7.742424135217812, 7.4899367677970545, -7.784611501194584, -7.935228253609074, -38101.1638435066, 62537.11426378312, -393513.46847959433]",0,0,
276,"[7544.258434005187, 3432.1916944058885, -9271.805919647491, 1.3949212400655613, 0.1751032264856033, 3.9556808250068167, -6.926857848272778, 6.97430497636147, 5.9885808097922855, -4.693692203599813, 6.63991164650151, -8.29512449723623, -148813.3577908484, 120083.62872411247, -218083.57660411563]",0,0,
277,"[-4314.382769636285, 1937.7405750484886, -254.93492676615278, 2.7271957676199183, 3.67672561047231, 4.716331310384759, 6.350798643136926, 0.33375547749436585, 3.8888585900281623, -11.416802040760262, 5.48507281533923, -4.318589908629651, -4267.8816335089505, -128694.27665697328, -288655.1175114316]","[array([-196.53246, -144.75187, -135.35069]), array([196.53246, 144.75187, 135.35069])]","[array([1852211.49322161,  289654.6081747 ,  893202.69341128]), array([1852211.49322161,  289654.6081747 ,  893202.69341128])]",
278,"[9975.640194981523, 8216.788850968383, 4254.400133009192, 4.827090581756598, 3.797591352554914, 0.5376084634980234, 1.5457965251101342, 7.340525458925502, 2.687631884762414, 0.6302376686554805, 7.265856408953418, 7.62662394924245, 23920.313474654162, 11051.0978531703, -122366.29159291496]","[array([-54.12426,   9.38031, -92.35597]), array([54.12426, -9.38031, 92.35597])]","[array([ 70160.82193018, 355076.82095477, 259853.27479234]), array([ 70160.82193018, 355076.82095477, 259853.27479234])]",
279,"[-1146.959839642568, 1263.0388269203086, 3602.626304294934, 4.249419070669912, 2.723750749610146, 4.15742873634302, 9.287797520071155, -6.4905114277870055, 5.390887653382189, 1.9488454071017234, 1.4628730226051072, -3.8029538205933555, -15911.339547519688, -62840.74776456997, -253983.05813745296]","[array([ -83.56922, -105.89599, -135.20349])]","[array([1229638.57399961,  560970.25386343,   29209.28788224])]",
280,"[7840.463313103737, 2861.7536087208027, -4780.717261638368, 5.259681873565336, 2.6973697510045795, 3.692112536921162, 8.537947374176902, 12.517230348590221, -0.46435706819499156, -1.2810896888834051, 5.523482509120644, 5.331384584613652, -19165.99493116075, -27948.67183957348, -227270.8337349264]","[array([-89.53125, -10.13018, -93.54916])]","[array([609499.61528893, 478450.65235507, 397703.90969104])]",
281,"[1125.730293521472, 8284.726163934054, 9660.640014622491, 1.9366128514192846, 3.51105330408426, 2.590524746519888, 11.453674076007406, 6.3022890135297605, 12.240958441134186, 2.523286533386777, 7.4899927607856185, -7.602623055040831, -51114.61172031626, -79757.24073745562, -34561.95846806967]","[array([-43.58823, -43.83286, -58.03312])]","[array([269955.67906402,  92428.10788615, 130856.98043249])]",
282,"[-625.8822499006437, 3807.4149963562304, -1210.795468898974, 2.4083567869727416, 1.8275897401409844, 4.497385263730345, 10.475962860017987, 3.4498651130673004, 2.914234408184628, 9.118522262377223, 1.27939840889489, -1.8818389521886267, 116795.03693040361, 148801.565088758, -299280.5736759957]","[array([-147.18756,   36.27125, -132.2051 ]), array([147.18756, -36.27125, 132.2051 ])]","[array([ 482362.79708418, 1312150.0519181 ,  958909.24456263]), array([ 482362.79708418, 1312150.0519181 ,  958909.24456263])]",
283,"[-2347.0776911235243, -4227.466552788816, 3286.121676351284, 3.4664266559466643, 0.979900479067824, 2.544085390420762, -2.031285071327277, -0.9561149192969287, -4.629976945116889, -0.9216422378277205, -4.694917973075647, 4.438291983989497, 69116.78301432866, 57560.085419087234, -219720.40028197528]",0,0,
284,"[9065.207503462887, 4919.010643800206, -574.6996261865188, 4.739826926201085, 4.66875225112775, 4.876528119201417, -0.9851378952852503, 10.593198409428954, 1.4548059477214164, -0.5315193389891935, 6.755450058049295, -2.1032364046671823, -49881.75931263321, 104583.01124448303, -256588.03115405474]","[array([-122.51052,   14.34563, -120.68088]), array([122.51052, -14.34563, 120.68088])]","[array([1124138.73385902,  550437.55967398,  444024.40316358]), array([1124138.73385902,  550437.55967398,  444024.40316358])]",
285,"[-2463.716168198711, 8433.951578151144, -2967.1212434849094, 2.2236413701169595, 0.6585718061229958, 0.8195123821103728, -12.455320550982071, 6.084829388111814, 6.990079057681356, 0.26926959261302663, -11.407344209206025, -1.5838261395383402, -41236.55445445211, -129664.3806561197, -12483.108304258029]",0,0,
286,"[-4721.192872142917, 947.5734681695321, -7620.4260621960975, 2.7485806528426826, 5.842384390542634, 5.03912377770938, 3.3745690166206224, 1.8934766272000925, 1.0519280309637953, -2.9052838082882353, -10.9761222809387, 5.3261562062962255, 15602.45775156829, 92462.3791370521, -332736.9085058635]","[array([-107.81865,  172.45898, -181.30426]), array([ 107.81865, -172.45898,  181.30426])]","[array([ 864743.11237611,  293755.61846327, 2789631.8265584 ]), array([ 864743.11237611,  293755.61846327, 2789631.8265584 ])]",
287,"[5092.5118429700215, -1003.9954549103604, 1531.9976689784125, 3.7362878537885322, 2.76089735210039, 0.9509021084508259, 1.720061075526603, 2.6330703548095116, -7.7433719254714175, 12.381016820059877, 4.663531959675183, -5.641260215260562, 15683.715895045461, 105983.08620890704, -58077.68810286501]",0,0,
288,"[-6611.473711525106, 9212.73697335308, 9892.289103850195, 1.7323556072598698, 0.7030319838038492, 1.3796815095946677, 8.510478605049183, 10.310685740790923, 6.772824381615131, -10.887700163665157, -11.869099189185475, -7.230049236676364, 28039.078676890058, 47029.11280370853, -105029.7595233111]",0,0,
289,"[3824.0195418486273, -1756.6713154714453, -8211.294186962426, 2.3344666060181605, 3.8969246657715937, 4.704225902338781, -8.486712739364235, -2.654800314826617, 5.732667754649633, 0.26522405449910735, 1.205569440903437, 6.524748947112943, -37018.52104759494, -59069.1304899486, -17280.17820941488]",0,0,
290,"[4149.709559830353, -5896.176703637019, -7807.6971816235455, 2.025761565079788, 2.7505940367361035, 3.670235140703843, -4.939461721388784, 11.401827750281715, 9.752214275063803, 0.6038632951602718, 7.911710778004849, -11.240519334108251, -21267.309454070506, 33216.99302478187, -67220.84501689085]","[array([-170.51197, -153.74805,   -7.53852]), array([-100.73975,    3.15215,  -81.81173]), array([100.73975,  -3.15215,  81.81173]), array([170.51197, 153.74805,   7.53852])]","[array([  40015.80610761, 1078924.91135347,  761165.02981679]), array([371998.79067937, 128742.88145238, 180885.61611383]), array([371998.79067937, 128742.88145238, 180885.61611383]), array([  40015.80610761, 1078924.91135347,  761165.02981679])]",
291,"[2478.8297928156953, 4669.0918684088065, 3054.984024965577, 0.4571744537627723, 0.9299073455722068, 0.17524941135616678, 1.6807871476674858, -4.477482731233643, 1.9583820688829086, 7.246135576249923, -11.339313993488785, -9.213114645935239, 56886.07841357993, 116583.4611989113, -325789.8127137675]",0,0,
292,"[1000.6076529697602, 4109.832517604647, -584.1703363836277, 4.964632220862906, 3.144303614371749, 4.144033900811061, 7.956085265686653, 10.6657683695531, -2.451335979208052, -9.159980810380656, -9.712062802303114, 2.927166895529478, 82711.76834690972, -146415.32900109695, -2390.7532191409264]","[array([-84.83665, 120.28606,  94.61346]), array([  84.83665, -120.28606,  -94.61346])]","[array([668915.87038402, 309872.01824918, 439897.28482631]), array([668915.87038402, 309872.01824918, 439897.28482631])]",
293,"[-7819.116346957742, 8748.613794677553, 8498.632141745162, 3.860991534922858, 2.7555681660999456, 3.8764611830668994, 8.696185330378373, -5.181953975535232, -7.788023235877868, 5.415320074541231, -5.777761545007688, -11.212152643179373, -70544.37405480884, 95616.8838376106, -398148.6418290016]",0,0,
294,"[-5827.550809649509, -6131.778958826477, -1595.2262543365505, 3.333813142364916, 3.694354621109734, 1.9106912937722718, 3.2135509376290763, -5.972129682567825, 7.722077620048708, 0.3015112107086786, 7.627623779844672, 7.375842585067151, 44924.743073586724, -123812.01344482561, -392266.57490891294]","[array([ -77.75925,  -67.84773, -122.91998]), array([ 77.75925,  67.84773, 122.91998])]","[array([862334.95552964, 231094.67475704, 505036.30452659]), array([862334.95552964, 231094.67475704, 505036.30452659])]",
295,"[-2369.714049701277, -965.564591522234, -1082.4565748649566, 2.558668632585928, 5.451363602266088, 1.8208387389836083, -4.623139058734701, 4.34894552626964, -0.11772824307912977, 9.206751524570468, -7.313760186499147, -11.553789291417083, -442.7634553453536, 117741.73228986346, -66914.14787126199]",0,0,
296,"[-6274.080415620587, 5158.784581321686, -220.59166141064452, 5.93037298250438, 2.6692719052868896, 4.5688927152989605, 5.814207995291667, 8.456614124180966, -5.736019637908797, -6.395297432143853, -7.91980156912182, 0.23747546286174348, 48617.47109981702, 51066.85399211649, -36067.45966871467]","[array([-89.28697,  98.34535, -94.69703]), array([ 89.28697, -98.34535,  94.69703])]","[array([668871.99784385, 178728.55461337, 337085.23183776]), array([668871.99784385, 178728.55461337, 337085.23183776])]",
