,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
139,"[-3390.8329727770515, 2616.406491509999, -3204.4499351572013, 4.198382238255276, 4.711409847284336, 2.3044434534466367, 4.590401313554583, 11.68801544930415, 5.771316554851687, 5.690056256865052, -1.4034456139881737, 0.5411592231560913, 103211.0628273793, 41940.13200041972, -148064.18760752038]","[array([-74.54772,  41.5268 , -76.79711]), array([ 74.54772, -41.5268 ,  76.79711])]","[array([206845.926166  , 413629.83267098, 379180.97219456]), array([206845.926166  , 413629.83267098, 379180.97219456])]",
140,"[449.9788947380948, 5246.399181845256, 7264.382336152219, 0.13121134891314779, 3.8416993091435203, 1.9100891657858148, -9.736590244406255, -3.983830521800683, -7.517448489944169, 4.968846921303427, -0.07586546379965853, -8.680175814571811, -69938.68739674684, -42861.07937257306, -33049.95170302008]",0,0,
141,"[5087.0366294695505, 7540.828127087712, 8417.241199298445, 5.613208727155749, 5.637218923128047, 2.4305693075788826, 5.592037902948061, 6.969471558812204, -6.9973728514340285, 11.470680303409885, -8.871638648343456, 1.333185529741094, 46396.89469662201, 126202.0910334459, -368069.0327152427]","[array([-299.17308,   24.00317, -370.96988]), array([299.17308, -24.00317, 370.96988])]","[array([6761012.56191419,  743921.27067479, 2510109.11265609]), array([6761012.56191419,  743921.27067479, 2510109.11265609])]",
142,"[-3127.9122233607377, 8448.173562234828, 3876.365024994102, 5.253637363267465, 1.0022408177479778, 0.41543556631527234, 8.099708904974936, 5.689821382572903, 4.4853851723909415, -0.462067944677953, 6.691880700796464, 3.221457373242224, -106112.99666858958, 135655.56785040803, -225632.96984892373]","[array([ -67.69026,   21.19408, -157.50765]), array([ 67.69026, -21.19408, 157.50765])]","[array([842774.51710239, 535360.77509735, 176755.42899524]), array([842774.51710239, 535360.77509735, 176755.42899524])]",
143,"[-1427.9224514766793, 7825.858326636484, -5193.107383570607, 0.979125013396917, 4.655420973849393, 5.084280872180556, -0.8570305690998357, -1.5124145696772002, 1.389586651924441, 1.3328214458314065, 2.7180164401075437, -3.6444089074635038, 38208.99951233843, -109096.29054110842, -372545.9630333423]","[array([-353.22916,  -44.53492, -235.41848])]","[array([3411845.59836128,  648865.71817249,  341465.80212588])]",
144,"[8958.817911561164, -4857.645709246725, -9482.290295513121, 3.9545028371386546, 0.21211821360602473, 1.9395347821061513, -11.842909061947852, 5.477755895816612, 11.958302658206932, 8.362082821967611, -3.7398255844229116, 7.347203192499787, 79637.56464676929, 82300.3790893562, -90794.47058439173]",0,0,
145,"[-2002.4501301621967, -8754.983501632465, 4322.258369410301, 2.6320728538420495, 0.6425488916736655, 0.7081755013585377, -7.803181159368466, -7.593882336347337, 0.7720715652457706, 7.5082681266794005, 7.4302787389905625, 6.948276080839495, -36551.62832868117, -78163.01332141571, -93594.68577391462]","[array([ -46.94245, -177.87938, -176.74839])]","[array([635323.88175288, 284864.31389866, 147589.03202811])]",
146,"[3884.2402015349417, -3655.4580792840998, 5990.210219524304, 1.9124909630996054, 4.529466612007851, 1.0441107179884699, 3.624101562829736, -0.13783104859949624, 4.7405863349743775, 10.402442220811164, -1.109535728186815, -8.865391018931714, 28810.810597750038, 73709.90849283643, -348482.28362955555]",0,0,
147,"[3606.788482519025, -5274.705769829921, 8292.910090093581, 3.003842361220191, 2.9563318166095316, 4.169267175837252, -1.6079945673098752, 11.256454013266303, 8.977546659997163, 10.41711854690492, -9.46601636765118, 0.19717705216765147, -109705.30148692793, -24940.85376939416, -393895.98702176206]","[array([-116.41216,  -48.49241, -108.09841])]","[array([353791.14747551, 714750.29903792, 868286.50158291])]",
148,"[8266.871167863366, 9727.20589025754, 9330.705165080486, 4.068051445884769, 5.64775236996769, 2.0665981785667773, 9.743799647489386, 10.289307694416202, -5.270247900072011, 9.532433283580154, -6.645939292500263, -2.942700799059784, -92160.72694756529, 31020.162606434285, -276451.129195911]",0,0,
149,"[-3144.1303931609664, -5530.2379976800385, -8591.856113248516, 0.7525406326632353, 3.0628546678354134, 0.8450355370393289, -3.3677059124276205, 8.148446174107576, -0.48606523040798866, -1.289643109562105, -3.492231859873584, -8.420101969523873, -3655.633695926983, -94361.60425264046, -285681.63761411095]",0,0,
150,"[5078.75377088642, 1661.1647854573712, 7765.88215958318, 1.4712246221849221, 5.68382001385841, 3.951602296324842, 3.1424823843987753, 3.938690879177779, 8.199736756742901, 0.8647268205258918, 2.729507548212304, -0.2687589373982249, -12127.901645203674, -58094.75929655036, -241486.73380945294]","[array([-111.51081,  -29.40359,  -89.51748])]","[array([597259.17986832, 337153.14667959, 244394.6527059 ])]",
151,"[-8809.480267941337, -4115.347355230517, 9346.338300609932, 1.6410426696915743, 5.305840131497581, 1.9637056969424465, -9.431951589782559, 0.9248052544950696, 6.476505438147248, -9.846024386306656, 0.5409257109168717, -5.387864258286432, -86455.63189603054, -10947.638911905786, -134336.34340733074]",0,0,
152,"[5597.642082899916, 3198.886082597306, 5680.2128165835875, 0.8596558322485816, 1.4539238073259135, 2.4310605488649, -1.6258893313446325, -0.6040809294319933, 9.889320959491197, -0.6239901919297175, 3.73939042800205, 7.355238008771501, -55074.077582927275, -67413.93072851222, -124357.18720052595]",0,0,
153,"[-2847.4766437365197, 3232.2239446899075, 7934.630117313944, 5.180431389603067, 5.004084677309679, 3.9859630504477224, 11.362884369617767, 7.168548362426591, 5.380502905259027, -10.921401574145099, -6.8460450083489235, 4.395252459556872, -85645.372046817, 7169.775718600722, -81647.25144226669]","[array([-65.89318, -64.58025, -46.38167])]","[array([374783.84403458, 217767.62077248, 152609.68718215])]",
154,"[7745.6203656711405, 3732.712494298843, 8809.396229160775, 0.31978847201611016, 5.816288156980633, 3.530524677354315, 8.730946112626672, -0.9730372828275433, -7.465897290634561, 0.331617373316643, -4.228128713324363, 7.224274370372683, -58319.05864762419, -142207.18783339096, -234090.73041800316]","[array([-348.16012,  -26.24499, -192.86432]), array([348.16012,  26.24499, 192.86432])]","[array([ 336951.49680482, 2067259.88041314, 1383213.44462989]), array([ 336951.49680482, 2067259.88041314, 1383213.44462989])]",
155,"[-1463.5623798838187, -5112.699029622449, 9509.638666054962, 2.383031608977986, 3.8276204861111753, 1.4983738026046531, 1.347271607113731, -3.755209937635219, 9.634731935858493, 6.705564720185663, 1.2691873093093484, -10.401902321860417, 63379.20298945901, 84026.3944965303, -219728.29753250547]","[array([-169.73561,   86.76151, -223.71067]), array([169.73561, -86.76151, 223.71067])]","[array([1449324.01655838,  512453.0392725 ,  279824.45482196]), array([1449324.01655838,  512453.0392725 ,  279824.45482196])]",
156,"[5888.439259759856, -3710.095672322833, 3511.5114818718394, 1.7526422843052931, 0.47184630254158133, 5.046390856417579, 8.618717424765492, 10.71939199480816, -1.1322000763122393, 5.357708908305394, -8.13701593288911, -9.711011482277971, 56594.50185587359, -69376.85469696, -78564.06524825137]","[array([-5.45264, 98.56028, 58.02349]), array([  5.45264, -98.56028, -58.02349])]","[array([290665.57467575, 149498.30918201,  74233.41950053]), array([290665.57467575, 149498.30918201,  74233.41950053])]",
157,"[7173.826558915778, 6127.353167632677, -6273.466301811601, 1.3602978958959981, 4.1413398896837315, 5.184298903277075, 5.561602504204586, 5.648882766580005, -1.5981302362376448, 7.590791774488331, -7.574636902814735, -12.308896615740922, -11868.681153312558, 39080.75472816112, -388320.1597611253]",0,0,
158,"[-6507.527830615989, 5955.591076343653, 2760.7773597888336, 4.118235552581239, 2.5652993331894542, 5.325652107517516, 6.538385759622788, -1.1026763996840625, 4.014121939613833, 3.81525943482605, -6.951670404153401, 1.148027409801367, -50753.64746568729, -134283.46534573066, -214937.46417947946]",0,0,
159,"[-7840.943998997345, -297.5600788049305, -4893.029706065755, 1.7773327797403928, 2.4743135499158857, 1.756731644420056, 8.959401580402531, -7.345439000967917, 2.104842900614752, 6.6039201255825795, 5.797566963762048, -9.446668190911224, 65320.87125689589, -123825.5912683098, -163493.1841219454]",0,0,
160,"[-2708.8728110810844, 2681.9493751749924, 3327.4241574985936, 5.193077882602864, 2.8858404463521117, 1.7934602256291536, 2.5846669275446335, 5.5231863135471055, -0.7839396658792488, 10.23125535462913, 1.0248260009716503, 4.110896318178437, 61243.91392504025, -29423.588028248036, -104173.59106931981]","[array([-65.22657,   7.1541 , -86.55614]), array([65.22657, -7.1541 , 86.55614])]","[array([343396.12876689, 218611.04311624, 146838.39401795]), array([343396.12876689, 218611.04311624, 146838.39401795])]",
161,"[-1154.242220232276, 1761.0807336116413, -8126.163150385304, 2.3321793674367717, 1.47634512930699, 5.841567901020328, -5.219470017012599, -6.227469234386826, 1.1347678761590974, 5.664840070192785, -4.328759876480154, 4.381247890502497, 104975.32501610616, 6814.599203205667, -102524.89370009222]",0,0,
162,"[5979.1166361407795, 5169.916184306918, 9719.876777130386, 3.3412774022720124, 5.421821923083898, 4.878533665919893, -5.710744346298247, 10.024010579933123, 11.543091615570088, -7.1123962315641975, 3.9557030611984842, -11.849554696117163, 38919.23968756758, -2473.941240295884, -52885.44428274338]",0,0,
163,"[-2446.839015323736, -6582.90190036475, 833.3245909313919, 3.129370347254649, 0.6965351890603245, 3.8510787594389337, 5.147476084549911, 1.841485522735466, 0.8846545451100472, -10.179702823737422, -7.669515482279981, -8.71282319579057, -23403.666328493462, -59077.02409502248, -251339.30814253015]",0,0,
164,"[2154.374148592782, -897.6519053867651, 3565.352758877487, 0.26442807921659117, 5.720604033274896, 3.1840870087106117, 11.391772034762475, 8.7382236591617, -7.101444163868964, -10.839931624155179, 1.0145008461198302, 3.6414542420623803, 29168.2184396465, 141775.1602584551, -358482.89568992355]",0,0,
165,"[-1346.8447594211593, -7784.038450202595, 4869.351762947341, 5.223822439101854, 2.6524968776143787, 1.2624251957479269, -10.995704563661253, -7.832300738032453, 9.87221386311236, 0.11781930290259801, -4.839609700013246, -3.943852222081402, 92563.97826321193, -24349.28948819099, -260002.09666534036]",0,0,
166,"[2715.270435896209, 6554.698609921852, -7693.2531611524755, 5.878908649189574, 2.8756392936913677, 5.305888721107619, -5.502286195386407, 2.507399519213802, -4.899566387351759, 7.521377489881928, -2.3949374514370447, -2.5064896810460056, -85571.20829103314, 39528.96554096433, -53913.880691677216]","[array([-89.83123, -65.33112, -78.82277]), array([-60.00178, -83.30275,  42.17627]), array([ 60.00178,  83.30275, -42.17627])]","[array([678132.11837077, 106500.45247207, 164997.7396872 ]), array([291681.52482532, 213306.32988227,  63409.65832554]), array([291681.52482532, 213306.32988227,  63409.65832554])]",
167,"[-35.51352884172229, -5070.892144495487, 8751.333154284286, 3.7477804349321278, 2.1445004123345086, 1.4853310841309133, 1.0004457877484558, -7.204379371887611, 9.132266816361152, 4.2812703396247045, 2.5539434700551187, -10.300956996237296, -56819.94104874099, -123072.9373044802, -58886.24789749691]",0,0,
168,"[9756.175650670888, 7485.367607915243, 4538.790523748317, 3.953871466344862, 2.5177146950296145, 0.6412219431482515, -5.6881375687683855, -1.0032025983025266, -6.73320274522395, -11.681105575518547, 2.9740747097354117, -2.0482330076181032, 44892.08112203586, 68961.33626687253, -51659.69064029679]",0,0,
169,"[-9272.861172480843, 2673.0358010496384, 9098.454610141132, 2.0156742774134173, 5.189032095658347, 4.441206417924167, 2.654318979956029, -6.943723090454652, 0.5147317823368915, -3.7656034177600404, -1.9794895694868107, 3.6676508624361155, -129494.68718829678, -23627.58439566969, -129635.23355150525]","[array([-129.3802 , -211.83575, -209.91169]), array([129.3802 , 211.83575, 209.91169])]","[array([3493324.24314978,  644794.25768862,  188782.34977425]), array([3493324.24314978,  644794.25768862,  188782.34977425])]",
170,"[370.65930741810917, 3769.043697709165, -6349.946690102248, 0.5017687251316617, 3.2412661337960578, 2.7082383518534456, -6.339955570776625, 4.716338082436673, -6.003349908151459, -7.53736505721238, -4.350622482539377, 4.3961768666151215, -81553.68635795137, -74263.17881750513, -229535.66599108296]",0,0,
171,"[-9756.966985637475, -2114.472921476451, 2573.2936846974535, 3.1147129910016655, 2.2402547284230194, 4.230030917493533, 6.781230300255142, 12.292066924055643, -1.6852630392135266, -5.322660822455079, 0.6629564444603915, 5.947037336005405, 94300.41101765411, 18968.09312651161, -65514.400367084716]","[array([-77.77824,  78.75544, -29.6788 ]), array([ 77.77824, -78.75544,  29.6788 ])]","[array([370217.47614827, 242872.77562644, 121403.52494716]), array([370217.47614827, 242872.77562644, 121403.52494716])]",
172,"[8565.978038032648, 4808.45267116309, -2416.1530306337827, 3.9201579150670947, 2.4595256412797277, 1.2416369925431778, 4.8587862870012515, -5.7649189947885, 9.904831695642024, 0.41016374384426335, 5.043769153639122, -8.202148189171481, 63328.853103870875, -104624.71695006751, -190357.62363991118]","[array([ -86.42314,  -98.76862, -169.16983])]","[array([771372.90155584, 386811.71973807, 134627.78179885])]",
173,"[-6935.513993836852, 5581.472902213747, -6613.309950735307, 2.3421905557665412, 2.578730173247113, 0.7845466904324512, -6.857685334947472, 6.526420621658341, -3.931198260436526, 12.278965946734377, -1.203082951557903, 5.595956577963847, 95833.0868872676, 38900.9691144306, -294751.0600440565]","[array([-158.31943,   32.54782, -202.52093]), array([158.31943, -32.54782, 202.52093])]","[array([440767.15462357, 883565.8876114 , 766222.4707742 ]), array([440767.15462357, 883565.8876114 , 766222.4707742 ])]",
174,"[1666.0873912088045, -7139.927932013632, 9828.650786818998, 3.7518104568534123, 3.3400119414195264, 1.703166939549869, 7.1956302035178865, -4.117641158783174, 9.603740990117764, 3.0090790977175192, -11.90294019775316, -12.107770223136594, 80159.28982946891, -17106.492152555176, -186130.40955186807]",0,0,
175,"[-4722.929838428878, 785.8400649375908, 641.9526632653033, 3.043682911295422, 5.246048755048246, 4.073927102109906, -3.6063883165892143, -0.9472736667545725, -1.8351618044730893, 3.318960297367651, -2.2044752774177283, -12.441596087231689, -130094.11475480701, 130251.68955030158, -194435.3922206718]",0,0,
176,"[-6896.839905049561, -2285.176451398829, -1299.1349225226732, 3.8981806499049285, 4.695495983511078, 1.2151025746033899, -2.9605650829687367, 1.6699365303995304, 3.952527929521022, -11.42830959729509, 6.321866378916432, -10.270865289002035, -70970.05655213761, 65383.03253153953, -237192.48177804725]",0,0,
177,"[-7067.840640339957, 609.3757132528353, -8735.210398182067, 3.104935085848337, 0.9871164256856289, 5.864211888704922, 2.261521986387617, -2.9997848088759254, 6.211659702314044, -11.067388903649162, -2.552001653376683, -10.008262109347402, 97600.06801203568, -127699.90394523594, -63487.31947085168]",0,0,
178,"[-4838.368388139523, 6571.844094339915, -5438.1270855355515, 5.361717544000238, 2.1971443161795623, 1.2237976376584137, -5.53685075804917, 3.9353968189410775, 8.695254092175393, 6.093557124437538, 4.96561788150802, -4.664138310742337, 8969.965868824656, 67963.44043547942, -197202.58279908975]","[array([ -84.9658 ,   34.26539, -119.42651]), array([ 84.9658 , -34.26539, 119.42651])]","[array([594715.74900387, 364797.17261826, 210139.12311785]), array([594715.74900387, 364797.17261826, 210139.12311785])]",
179,"[-6809.72933364492, -1338.039024426107, 5899.105126939339, 4.217972924001149, 4.466450859004163, 3.674791957264304, -5.030812025103456, 1.7855961303719408, -0.31622372185539405, -8.559303164285172, -2.295013514395846, 7.1291879186175215, -49579.59796524006, -60870.72403225511, -171241.705521321]",0,0,
180,"[4467.492428809839, 841.0080604742489, -1745.526924888236, 2.4848156030390203, 3.48086131777493, 5.6186426370879365, -11.892537110706224, 7.98648136833158, 1.7210351062341385, 7.605639856899813, 1.609980567480946, -6.047101906334385, 86594.87061397012, 97872.94220541508, -64351.37938785076]","[array([-198.30281,  159.16984,  -87.80161]), array([ 198.30281, -159.16984,   87.80161])]","[array([1790153.18592172,  229733.86921626,  396476.32442534]), array([1790153.18592172,  229733.86921626,  396476.32442534])]",
181,"[9443.150371394877, 3885.912439389447, 7789.950480682266, 5.389609673621434, 1.4152258668084055, 2.5454503900000023, -7.921008230577509, -5.732992239873559, -7.296616050086481, 2.6515663918815715, -6.012387502289863, -3.8790523518861697, 98220.55059266667, -82410.5587952073, -266200.9633765166]",0,0,
182,"[-3248.2198936874247, 8915.260442025578, -3168.3808004358552, 4.926959873113334, 4.818647837679094, 1.8697775768910216, 10.033036978986758, 12.072851232958847, -5.150746609170909, -5.847048831306605, 7.504118316842661, 3.002727768887114, 13567.647284871113, 27466.340466722322, -161409.11432253793]","[array([-124.68197,    5.52122, -158.2763 ]), array([124.68197,  -5.52122, 158.2763 ])]","[array([ 292512.76393624, 1019889.0667153 , 1103610.44130432]), array([ 292512.76393624, 1019889.0667153 , 1103610.44130432])]",
183,"[5374.7785568979925, 6478.973455177973, 5137.821278853271, 2.586424682269712, 2.8105704282862836, 0.42364185097554896, 0.9022526505552264, -5.194838672628888, -1.2585192711232116, -1.3205358126988909, 1.1410268080423496, -9.87303788437742, 125845.46918656124, 51094.09603993656, -287247.54774256697]",0,0,
184,"[127.3202603413265, -5560.84174020618, -8108.621453123978, 3.6896524459120417, 4.450229696994353, 5.005232542876294, 12.38159120990407, -2.0398868149788107, 2.674927784971425, 11.329654765274292, -0.3076139874850803, 3.6965458954311323, 95832.2914525436, -45569.317830158296, -45706.609306739294]","[array([-47.23181,  28.49761, -18.13985]), array([-22.15232,  50.70538,  35.88206]), array([ 22.15232, -50.70538, -35.88206]), array([ 47.23181, -28.49761,  18.13985])]","[array([ 35128.95145786, 139165.996519  , 186262.32106373]), array([ 23330.99693239, 173489.37084668, 216364.25885033]), array([ 23330.99693239, 173489.37084668, 216364.25885033]), array([ 35128.95145786, 139165.996519  , 186262.32106373])]",
185,"[-2368.507498418053, 2777.0047863292384, -5719.381424931637, 0.4886411013325327, 4.87406076953367, 4.429022274253368, 12.385393959438396, 6.351782269962001, -6.8793049337018, 5.503357427410137, -1.3652775857857602, -2.737941912279716, -135951.76621998908, 103461.12505082318, -360599.2869050504]",0,0,
186,"[-8891.867932763973, 6227.094735582286, -3965.1260837133195, 5.527157730008685, 5.509485340497624, 4.376845644229951, 11.336098815464144, 7.426498576018144, 2.1543329485309997, 10.30766937938931, -1.5306607859094843, 3.755117420657349, 50270.29593219035, -84288.58447414784, -140030.88831568795]","[array([-56.87429, -15.78788, -69.51713])]","[array([110601.22346492, 428904.96300797, 264678.55284264])]",
187,"[7953.138905322761, -4011.05393502041, -3315.5913076793195, 3.353999316079726, 3.2900460306697634, 5.351407701364948, 1.8038781590311412, 0.5444961581348675, 9.925945458500443, -9.62071093144304, 1.420964818793605, 3.067131308251442, -102106.85315185039, 128691.12009961304, -373413.3851462868]","[array([-119.51384,  116.98767,  -95.32396]), array([ 119.51384, -116.98767,   95.32396])]","[array([ 107637.57014606,  700896.95526274, 1148500.76743075]), array([ 107637.57014606,  700896.95526274, 1148500.76743075])]",
188,"[-550.8088455731358, 9807.293963232889, 5267.175831236833, 5.8886603450244515, 3.250417372268862, 5.096155807374569, -6.528840909979704, 9.528781322061036, 1.0765292841521212, 12.22117657845083, 6.7268164097278635, -6.387649377114633, -13144.624861342949, 105078.85128625995, -48910.83363359177]","[array([-62.75163,  32.36997, -72.59553]), array([ 62.75163, -32.36997,  72.59553])]","[array([ 82499.89690208, 419334.06833236, 274888.74294754]), array([ 82499.89690208, 419334.06833236, 274888.74294754])]",
189,"[-5942.579946793933, -6635.17947635933, -2914.5068299345667, 1.3901827407668015, 5.146879626083329, 4.599030137421131, -4.887630037261628, 7.24575890013106, 2.988149101290025, 7.249684872365997, -5.736388027190507, -6.448096186403872, 105555.78123540943, -61595.221096918845, -85240.79274261335]","[array([-182.3122 ,   42.89448, -131.24812]), array([182.3122 , -42.89448, 131.24812])]","[array([1045675.88178852,  150028.49194998,  328138.14357778]), array([1045675.88178852,  150028.49194998,  328138.14357778])]",
190,"[3853.8369953132133, -2112.033933573689, 7071.812982827971, 5.873182584000218, 5.237462266333172, 3.9262576293010065, -0.4149126159782188, 7.56263870150868, 5.876490792668275, 3.7308970064914213, -9.103959512003877, -3.4184121334071094, 41746.64275437064, -133843.7475830925, -58627.50187827274]","[array([ -21.0686 ,  -89.75358, -102.73288])]","[array([671818.05606424, 116605.75059981, 281854.82526308])]",
191,"[2267.589183142356, 9960.44884614287, 6947.784740909596, 3.522453452338668, 5.252324965803153, 4.251393942136884, 10.127483109226677, -1.4769088697618447, -4.655179561191027, 5.392585646932606, -3.552586934141031, -0.9064195938457864, 131012.0256388128, -3390.9731828810764, -353118.89719208644]","[array([-294.71631,   19.98297, -282.04572]), array([294.71631, -19.98297, 282.04572])]","[array([5158940.68069342,  719767.2569427 , 1891184.16484391]), array([5158940.68069342,  719767.2569427 , 1891184.16484391])]",
192,"[-9127.115048391946, -1060.3636961700013, -4325.0913019830305, 5.302488674415021, 1.5594924168391493, 2.0388320076973043, 4.369306725723593, 5.3950748540388, -1.2175601348767362, -9.168839884905573, -3.0712821373513908, -2.672788141969745, -21983.317922362694, -52867.90129042731, -264235.03539789043]","[array([-254.47012, -252.97167, -251.95713])]","[array([4257445.00563549,  292046.45751604,  709444.78713951])]",
193,"[-4294.089035015072, -2616.8626283421427, 5241.14102345167, 3.4616259445194233, 0.4618750667151448, 2.482328303781224, 8.222227720390247, -3.7816168936047188, 7.362918461454392, -7.60799712377444, -0.7015936988018581, 2.0415030293039287, 78519.89829651822, 55734.12158648865, -389625.20217964664]",0,0,
194,"[876.3218295025708, 3724.009138710795, 7655.251175947571, 1.7995377154426535, 5.724447935009337, 0.9089242801213184, -8.468133872934684, 6.661399168112823, 6.584364403315586, -5.280872494219048, -11.254283360792664, 7.318552700610027, 133079.05073722987, 61837.75669529583, -329298.53392054455]",0,0,
195,"[-2755.608997571512, 5690.6277677155995, 514.0054319047013, 1.0848437585142783, 2.5376879721642993, 0.8123067233137344, -10.49528997275248, 7.24279710934157, 9.87729427561107, -1.2082184953807698, 4.077193342347549, -8.648524284603683, 59751.38316685983, -104660.03346385178, -177790.58983736357]",0,0,
196,"[2938.4899319586875, 4933.332601615168, 5297.916417628248, 2.760912998067398, 5.862854514737377, 5.621969268188832, 2.7929670014398287, -6.157327004205914, 4.465971972527866, -0.1898758728502692, 2.7736087964354574, 3.18241785551243, -8672.323150983662, 74964.3180466677, -70371.056857294]","[array([-38.19278,  70.38112, -75.31189]), array([ 38.19278, -70.38112,  75.31189])]","[array([127702.44861258, 212252.45448597, 483730.15292093]), array([127702.44861258, 212252.45448597, 483730.15292093])]",
197,"[9099.299161133422, -2347.0598074817, -2066.177651473309, 1.6372516189189674, 5.165499231685325, 3.5872359432351884, -7.510908204081965, 2.710045821498106, 9.146774634740432, -3.0758369116956015, -1.5879064758664416, 7.120052864193795, 122987.282255836, -4910.771815175336, -210394.64980935463]",0,0,
198,"[-25.976814100808042, -8498.31858168381, -8472.766689150749, 0.7022227713257182, 5.8012378538162785, 4.353666380601823, 11.766214235164593, 11.19806957209278, 9.229236341365464, -4.507633518439812, -6.2780699729986695, 1.7325846586764602, -31576.638767468176, -6793.662445167312, -303865.4734693089]","[array([-130.23316,  -14.10643,  -79.29853]), array([130.23316,  14.10643,  79.29853])]","[array([766368.65641766, 235076.36621665, 340493.05918631]), array([766368.65641766, 235076.36621665, 340493.05918631])]",
199,"[-8275.627760828906, 9113.046252399145, 3200.039972183711, 3.6504364638579, 5.309246635405701, 1.8877124922275466, 4.21778555594268, -7.2863949291418795, 10.164440092690551, 1.1258548210958814, -5.675481534500119, -11.319466069999752, -4550.176397923322, -144131.2635271745, -28915.11177894182]",0,0,
200,"[-201.98682575109524, -7851.747296107438, 785.3607720608143, 4.1322358338005, 4.547567533847865, 4.867763125333136, 9.894860867482866, -1.7301388370147643, 7.359323947084642, 0.13779277086548447, 1.4186253167571543, 0.4836892850545169, 96876.93387183265, 109301.01774983862, -42222.05036122416]","[array([-44.01041,  77.83035, -75.76466]), array([ 44.01041, -77.83035,  75.76466])]","[array([202483.8350037 , 358450.38713886, 489008.36931448]), array([202483.8350037 , 358450.38713886, 489008.36931448])]",
201,"[6712.796980001225, -9709.11055846884, 1233.1471877946606, 3.8670295107509474, 2.69722537772136, 0.158594919746414, 5.695151741781853, 8.21535490366955, 6.870931482653496, -5.393935191677588, -5.5123366365143704, 4.406001109807548, 102872.4610969926, -88445.08840773515, -36437.920695074194]","[array([-78.78626,  90.9193 ,  28.29652]), array([ -2.85294,  69.53153, 154.80043]), array([   2.85294,  -69.53153, -154.80043]), array([ 78.78626, -90.9193 , -28.29652])]","[array([463565.30164669,  92310.54214687, 220565.13601297]), array([573748.51974019, 275793.08404998,  55694.02635959]), array([573748.51974019, 275793.08404998,  55694.02635959]), array([463565.30164669,  92310.54214687, 220565.13601297])]",
202,"[-427.6637178957826, 1673.887236695111, 4411.907867445652, 2.533210024897936, 5.978957425326329, 3.0522550743590835, -1.7848238907532998, 11.2989957305555, -3.584758642735715, -5.263884529002692, 2.0128158874704454, 7.917962105448336, -46175.01063594833, 44743.005470055185, -250401.04231291777]","[array([-199.70198, -153.28571,  -43.77071]), array([-115.27108,   -2.40695, -111.4273 ]), array([199.70198, 153.28571,  43.77071])]","[array([2085914.06737484,   75754.62579322,  940663.14621758]), array([125751.72177216, 501161.60997027, 586938.18958017]), array([2085914.06737484,   75754.62579322,  940663.14621758])]",
203,"[7934.5678495783795, 8200.021527273464, 3454.748324559838, 2.4765405660229245, 1.8080366630118008, 4.026977081533892, -0.8851600553370336, 9.005852191673345, -7.673371395694203, 5.237461934952119, 4.798678386448515, -1.626976718998364, -130418.75395953278, -59516.63891959831, -207626.343630618]",0,0,
204,"[-2735.4313452488486, 4846.204228750352, 7494.180823657982, 2.2421715309023225, 3.0492706114767496, 2.4471333004480953, 11.526833207997509, 11.09066083311832, 5.47898425110753, -2.213259243476152, -11.246934877504334, 0.3527756696175537, 26214.060267890425, -149792.16944377281, -21570.856041294755]","[array([ -0.8273 , 119.71002, 127.73198]), array([   0.8273 , -119.71002, -127.73198])]","[array([651594.15741226, 457140.62754345, 323231.62640559]), array([651594.15741226, 457140.62754345, 323231.62640559])]",
205,"[8420.51631431785, -7324.145382423509, -8455.813892129097, 3.128312329486309, 2.118267019719367, 5.093632990683418, -8.625940294868485, 12.485654463571162, 3.89115506035181, -7.1204161361137865, -5.82565796228262, -12.393140421498735, -130847.14585621287, -94421.62603082042, -304568.43592177576]",0,0,
206,"[-4294.886647841909, -2300.6357637568017, -6476.792484492635, 5.6093963946463115, 0.6882426151659328, 0.3079510788424683, 11.408775383384146, -5.103107181882452, 12.117923831098956, -10.34258946210296, -0.5084402314605949, -4.31123746090096, 1023.5433562677063, 122202.67296051147, -67042.20346003317]",0,0,
207,"[-8563.516355182299, 3545.049818905549, 6623.34854972177, 4.806676588542378, 4.936873228376399, 2.1183239167848313, -0.09662494207446315, 7.938000270094072, 12.276664218532574, 2.150877596815773, -4.340881900820861, -2.4814002485910756, 20771.976074135775, 23000.412947494653, -267599.9218128307]","[array([ -79.95135,   33.81437, -104.35338]), array([ 79.95135, -33.81437, 104.35338])]","[array([619816.06480407, 384418.15878454, 161900.78190024]), array([619816.06480407, 384418.15878454, 161900.78190024])]",
208,"[-4852.069269626522, -7025.08534898291, 3977.111386410328, 4.09160371023416, 2.1169351166492025, 2.3438767451247124, 5.120447960060773, 0.720583750863014, 10.025112194804134, -9.96925860951619, -7.34578149601674, -12.141691536785281, -81547.6299413671, -99610.77449352793, -351858.32679570944]",0,0,
209,"[4118.858158716219, 9682.471228952276, 3814.934299454895, 3.769059920060189, 5.107270146184021, 0.6577672700755844, -2.9934866848767943, -5.6755238160458505, -6.633532055463101, 10.306850159211407, 5.854452842912696, -2.2585324868455583, -104917.09910811356, -84485.31250894364, -365877.2425474865]",0,0,
